Timestamp,synthetic_score,baseline_score,score_delta
2022-04-28 15:12:00,0.63628715729250473,0.63805548650744059,-0.0017683292149358598
2022-04-28 15:14:00,0.64993670312341933,0.64993670312341933,0
2022-04-28 15:16:00,0.65014986600737668,0.65014986600737668,0
2022-04-28 15:18:00,0.63570894146020707,0.63570894146020707,0
2022-04-28 15:20:00,0.6363749490103574,0.6363749490103574,0
2022-04-28 15:22:00,0.64994375030441065,0.64994375030441065,0
2022-04-28 15:24:00,0.63779767883895011,0.63779767883895011,0
2022-04-28 15:26:00,0.64227380499813558,0.64227380499813558,0
2022-04-28 15:28:00,0.62510006903470494,0.62510006903470494,0
2022-04-28 15:30:00,0.62039222885415379,0.62039222885415379,0
2022-04-28 15:32:00,0.63145865076924546,0.63145865076924546,0
2022-04-28 15:34:00,0.62701704646898326,0.62701704646898326,0
2022-04-28 15:36:00,0.63815341809351978,0.63815341809351978,0
2022-04-28 15:38:00,0.6360085724275566,0.6360085724275566,0
2022-04-28 15:40:00,0.63627762197088933,0.63627762197088933,0
2022-04-28 15:42:00,0.64435486099861161,0.64435486099861161,0
2022-04-28 15:44:00,0.63346665203486707,0.63346665203486707,0
2022-04-28 15:46:00,0.63559966744932606,0.63559966744932606,0
2022-04-28 15:48:00,0.63450332499719009,0.63450332499719009,0
2022-04-28 15:50:00,0.64599102617636217,0.64599102617636217,0
2022-04-28 15:52:00,0.6187186988865323,0.6187186988865323,0
2022-04-28 15:54:00,0.62710109271774805,0.62710109271774805,0
2022-04-28 15:56:00,0.62681892730954303,0.62681892730954303,0
2022-04-28 15:58:00,0.62036826071223783,0.62036826071223783,0
2022-04-28 16:00:00,0.6191064955949479,0.6191064955949479,0
2022-04-28 16:02:00,0.59828750729367475,0.59828750729367475,0
2022-04-28 16:04:00,0.59944346807333138,0.59944346807333138,0
2022-04-28 16:06:00,0.611464915277941,0.611464915277941,0
2022-04-28 16:08:00,0.62087453936191717,0.62087453936191717,0
2022-04-28 16:10:00,0.60200666563702743,0.60200666563702743,0
2022-04-28 16:12:00,0.59798332684471689,0.59798332684471689,0
2022-04-28 16:14:00,0.60096754394913821,0.60096754394913821,0
2022-04-28 16:16:00,0.65210135817666748,0.65210135817666748,0
2022-04-28 16:18:00,0.60102746681303976,0.60102746681303976,0
2022-04-28 16:20:00,0.60408387112090178,0.60408387112090178,0
2022-04-28 16:22:00,0.60210279513677478,0.60210279513677478,0
2022-04-28 16:24:00,0.65145578733264398,0.65145578733264398,0
2022-04-28 16:26:00,0.60691824764285851,0.60691824764285851,0
2022-04-28 16:28:00,0.60371388118949609,0.60371388118949609,0
2022-04-28 16:30:00,0.59863086303696234,0.59863086303696234,0
2022-04-28 16:32:00,0.63410048965110521,0.63410048965110521,0
2022-04-28 16:34:00,0.60333417866329664,0.60333417866329664,0
2022-04-28 16:36:00,0.59471494184490981,0.59471494184490981,0
2022-04-28 16:38:00,0.60098536677277026,0.60098536677277026,0
2022-04-28 16:40:00,0.61089418923982486,0.61089418923982486,0
2022-04-28 16:42:00,0.60777497886969034,0.60777497886969034,0
2022-04-28 16:44:00,0.62145194058019781,0.62145194058019781,0
2022-04-28 16:46:00,0.60487868811505519,0.60487868811505519,0
2022-04-28 16:48:00,0.60825148449958844,0.60825148449958844,0
2022-04-28 16:50:00,0.61738412763750616,0.61738412763750616,0
2022-04-28 16:52:00,0.61350929509003083,0.61350929509003083,0
2022-04-28 16:54:00,0.63806878375065534,0.63806878375065534,0
2022-04-28 16:56:00,0.62228426160954675,0.62228426160954675,0
2022-04-28 16:58:00,0.61784421780406906,0.61784421780406906,0
2022-04-28 17:00:00,0.58151596314843867,0.58151596314843867,0
2022-04-28 17:02:00,0.57632855525550541,0.57632855525550541,0
2022-04-28 17:04:00,0.57606639404776683,0.57606639404776683,0
2022-04-28 17:06:00,0.57764822511936131,0.57764822511936131,0
2022-04-28 17:08:00,0.57192407075279872,0.57192407075279872,0
2022-04-28 17:10:00,0.5672097928727633,0.5672097928727633,0
2022-04-28 17:12:00,0.56234764569712914,0.56234764569712914,0
2022-04-28 17:14:00,0.54693089709263865,0.54693089709263865,0
2022-04-28 17:16:00,0.54944317575089963,0.54944317575089963,0
2022-04-28 17:18:00,0.5518688418947264,0.5518688418947264,0
2022-04-28 17:20:00,0.56373934743125509,0.56373934743125509,0
2022-04-28 17:22:00,0.55964708466864899,0.55964708466864899,0
2022-04-28 17:24:00,0.56045924451329343,0.55229100221047456,0.0081682423028188733
2022-04-28 17:26:00,0.57803292740662493,0.57403966508556414,0.0039932623210607865
2022-04-28 17:28:00,0.58148230806643941,0.57558819530495764,0.0058941127614817734
2022-04-28 17:30:00,0.54996180897984248,0.53558994040112895,0.014371868578713531
2022-04-28 17:32:00,0.54796004910418772,0.53280057490883936,0.015159474195348355
2022-04-28 17:34:00,0.53182267228082014,0.53182267228082014,0
2022-04-28 17:36:00,0.52627603556956704,0.52627603556956704,0
2022-04-28 17:38:00,0.52197138983276781,0.52197138983276781,0
2022-04-28 17:40:00,0.51489964249611697,0.51489964249611697,0
2022-04-28 17:42:00,0.5078235227594724,0.5078235227594724,0
2022-04-28 17:44:00,0.51259680010162778,0.51259680010162778,0
2022-04-28 17:46:00,0.5002770371547256,0.5002770371547256,0
2022-04-28 17:48:00,0.49678562306369323,0.49678562306369323,0
2022-04-28 17:50:00,0.49886573505618342,0.49886573505618342,0
2022-04-28 17:52:00,0.49809262221507861,0.49809262221507861,0
2022-04-28 17:54:00,0.53377431202581183,0.53377431202581183,0
2022-04-28 17:56:00,0.53525371635201502,0.53525371635201502,0
2022-04-28 17:58:00,0.5347000982383191,0.5347000982383191,0
2022-04-28 18:00:00,0.52054776416424164,0.52054776416424164,0
2022-04-28 18:02:00,0.52821914843554785,0.52821914843554785,0
2022-04-28 18:04:00,0.5274397883920956,0.5274397883920956,0
2022-04-28 18:06:00,0.51942653234883085,0.51942653234883085,0
2022-04-28 18:08:00,0.52695839217197304,0.52695839217197304,0
2022-04-28 18:10:00,0.51820227773481198,0.51820227773481198,0
2022-04-28 18:12:00,0.5218083192281131,0.5218083192281131,0
2022-04-28 18:14:00,0.52112813845000994,0.52112813845000994,0
2022-04-28 18:16:00,0.53424248603074964,0.53424248603074964,0
2022-04-28 18:18:00,0.54900414331430902,0.54900414331430902,0
2022-04-28 18:20:00,0.52091099490509296,0.52091099490509296,0
2022-04-28 18:22:00,0.52475868368394374,0.52475868368394374,0
2022-04-28 18:24:00,0.52346714609420864,0.52346714609420864,0
2022-04-28 18:26:00,0.52401673893409162,0.52401673893409162,0
2022-04-28 18:28:00,0.52463568908613101,0.52463568908613101,0
2022-04-28 18:30:00,0.51925182837469253,0.51925182837469253,0
2022-04-28 18:32:00,0.51636615226596205,0.51636615226596205,0
2022-04-28 18:34:00,0.51408862153451085,0.51408862153451085,0
2022-04-28 18:36:00,0.52036782995181097,0.52036782995181097,0
2022-04-28 18:38:00,0.51293810718680399,0.51293810718680399,0
2022-04-28 18:40:00,0.51189120920999398,0.51189120920999398,0
2022-04-28 18:42:00,0.50778832119575501,0.50778832119575501,0
2022-04-28 18:44:00,0.50444198331716217,0.50444198331716217,0
2022-04-28 18:46:00,0.50557953016254309,0.50557953016254309,0
2022-04-28 18:48:00,0.50377943905780409,0.50377943905780409,0
2022-04-28 18:50:00,0.49775679772730497,0.49775679772730497,0
2022-04-28 18:52:00,0.49293939265178827,0.49293939265178827,0
2022-04-28 18:54:00,0.48896651679986397,0.48896651679986397,0
2022-04-28 18:56:00,0.48732702481447038,0.48732702481447038,0
2022-04-28 18:58:00,0.48561241025001711,0.48561241025001711,0
2022-04-28 19:00:00,0.48865374867938044,0.48865374867938044,0
2022-04-28 19:02:00,0.48915203584476735,0.48915203584476735,0
2022-04-28 19:04:00,0.48861793813961696,0.48861793813961696,0
2022-04-28 19:06:00,0.48751235729050779,0.48751235729050779,0
2022-04-28 19:08:00,0.49014551280607793,0.49014551280607793,0
2022-04-28 19:10:00,0.49671194463418561,0.49671194463418561,0
2022-04-28 19:12:00,0.49767042349903379,0.49767042349903379,0
2022-04-28 19:14:00,0.49085474522509392,0.49085474522509392,0
2022-04-28 19:16:00,0.48768352779719437,0.48768352779719437,0
2022-04-28 19:18:00,0.47770763406909811,0.47770763406909811,0
2022-04-28 19:20:00,0.47134481795919936,0.47134481795919936,0
2022-04-28 19:22:00,0.4777068429842391,0.4777068429842391,0
2022-04-28 19:24:00,0.46353876273341804,0.46353876273341804,0
2022-04-28 19:26:00,0.45462223757121156,0.45462223757121156,0
2022-04-28 19:28:00,0.45701000846762557,0.45701000846762557,0
2022-04-28 19:30:00,0.46204379882198698,0.46204379882198698,0
2022-04-28 19:32:00,0.46733628557337065,0.46733628557337065,0
2022-04-28 19:34:00,0.44968226766020231,0.44968226766020231,0
2022-04-28 19:36:00,0.44955862744816688,0.44955862744816688,0
2022-04-28 19:38:00,0.45374169235752621,0.45374169235752621,0
2022-04-28 19:40:00,0.45520568739453438,0.45520568739453438,0
2022-04-28 19:42:00,0.44849004195843967,0.44849004195843967,0
2022-04-28 19:44:00,0.44399819538164059,0.44399819538164059,0
2022-04-28 19:46:00,0.44586376600128136,0.44586376600128136,0
2022-04-28 19:48:00,0.45360903188761525,0.45360903188761525,0
2022-04-28 19:50:00,0.44985702916333492,0.44985702916333492,0
2022-04-28 19:52:00,0.46023797221978335,0.46023797221978335,0
2022-04-28 19:54:00,0.45668714780815634,0.45668714780815634,0
2022-04-28 19:56:00,0.46357190471569476,0.46357190471569476,0
2022-04-28 19:58:00,0.47931231394648871,0.47931231394648871,0
2022-04-28 20:00:00,0.4829897984937806,0.4829897984937806,0
2022-04-28 20:02:00,0.48451621914031129,0.48451621914031129,0
2022-04-28 20:04:00,0.48477497776751088,0.48477497776751088,0
2022-04-28 20:06:00,0.46036434363314521,0.46036434363314521,0
2022-04-28 20:08:00,0.46056697033358646,0.46056697033358646,0
2022-04-28 20:10:00,0.46066130796873311,0.46066130796873311,0
2022-04-28 20:12:00,0.45963035230605043,0.45963035230605043,0
2022-04-28 20:14:00,0.44059548314768454,0.44059548314768454,0
2022-04-28 20:16:00,0.42277211540302057,0.42277211540302057,0
2022-04-28 20:18:00,0.42351003970573897,0.42351003970573897,0
2022-04-28 20:20:00,0.42798173212563206,0.42798173212563206,0
2022-04-28 20:22:00,0.43981856061513663,0.43981856061513663,0
2022-04-28 20:24:00,0.43394051481098156,0.43394051481098156,0
2022-04-28 20:26:00,0.42777226779469862,0.42777226779469862,0
2022-04-28 20:28:00,0.42216568368587248,0.42216568368587248,0
2022-04-28 20:30:00,0.42554200111131329,0.42554200111131329,0
2022-04-28 20:32:00,0.42266588761952117,0.42266588761952117,0
2022-04-28 20:34:00,0.42186148390457734,0.42186148390457734,0
2022-04-28 20:36:00,0.42136751523591082,0.42136751523591082,0
2022-04-28 20:38:00,0.42889709810444848,0.42889709810444848,0
2022-04-28 20:40:00,0.42639496118031228,0.42639496118031228,0
2022-04-28 20:42:00,0.42405508052645169,0.42405508052645169,0
2022-04-28 20:44:00,0.42153404106743259,0.42153404106743259,0
2022-04-28 20:46:00,0.41522248549190865,0.41522248549190865,0
2022-04-28 20:48:00,0.41353794162941926,0.41353794162941926,0
2022-04-28 20:50:00,0.4138817503854193,0.4138817503854193,0
2022-04-28 20:52:00,0.42076953826176533,0.42076953826176533,0
2022-04-28 20:54:00,0.43915175189717098,0.43915175189717098,0
2022-04-28 20:56:00,0.4404868657816306,0.4404868657816306,0
2022-04-28 20:58:00,0.44831247331206253,0.44831247331206253,0
2022-04-28 21:00:00,0.44375827503238702,0.44375827503238702,0
2022-04-28 21:02:00,0.43413186944169074,0.43413186944169074,0
2022-04-28 21:04:00,0.41646644302179753,0.41646644302179753,0
2022-04-28 21:06:00,0.41209616763769591,0.41209616763769591,0
2022-04-28 21:08:00,0.41089717331603409,0.41089717331603409,0
2022-04-28 21:10:00,0.41344146539986759,0.41344146539986759,0
2022-04-28 21:12:00,0.42606323861152456,0.42606323861152456,0
2022-04-28 21:14:00,0.41506683496721269,0.41506683496721269,0
2022-04-28 21:16:00,0.41442150790164917,0.41442150790164917,0
2022-04-28 21:18:00,0.40876612536504103,0.40876612536504103,0
2022-04-28 21:20:00,0.41091534059680912,0.41091534059680912,0
2022-04-28 21:22:00,0.40592001252261395,0.40592001252261395,0
2022-04-28 21:24:00,0.40322978677421639,0.40322978677421639,0
2022-04-28 21:26:00,0.41632923617511486,0.41632923617511486,0
2022-04-28 21:28:00,0.42884577969773569,0.42884577969773569,0
2022-04-28 21:30:00,0.43404911724268186,0.43404911724268186,0
2022-04-28 21:32:00,0.4214394066461315,0.4214394066461315,0
2022-04-28 21:34:00,0.41564976026114409,0.41564976026114409,0
2022-04-28 21:36:00,0.41235191123297538,0.41235191123297538,0
2022-04-28 21:38:00,0.41384978747161599,0.41384978747161599,0
2022-04-28 21:40:00,0.52315764118698582,0.52315764118698582,0
2022-04-28 21:42:00,0.43281339706727656,0.43281339706727656,0
2022-04-28 21:44:00,0.43883150502640489,0.43883150502640489,0
2022-04-28 21:46:00,0.43528959329136219,0.43528959329136219,0
2022-04-28 21:48:00,0.41926759802342123,0.41926759802342123,0
2022-04-28 21:50:00,0.41314513432082745,0.41314513432082745,0
2022-04-28 21:52:00,0.41259648713135144,0.41259648713135144,0
2022-04-28 21:54:00,0.40561814669487883,0.40561814669487883,0
2022-04-28 21:56:00,0.43568763742335093,0.43568763742335093,0
2022-04-28 21:58:00,0.41672734685587354,0.41672734685587354,0
2022-04-28 22:00:00,0.3963135338492067,0.3963135338492067,0
2022-04-28 22:02:00,0.43453553632288011,0.43453553632288011,0
2022-04-28 22:04:00,0.43052537072912378,0.43052537072912378,0
2022-04-28 22:06:00,0.42016402189721719,0.42016402189721719,0
2022-04-28 22:08:00,0.4094363827661775,0.4094363827661775,0
2022-04-28 22:10:00,0.41625529895766922,0.41625529895766922,0
2022-04-28 22:12:00,0.42165181040417643,0.42165181040417643,0
2022-04-28 22:14:00,0.39729509510493666,0.39729509510493666,0
2022-04-28 22:16:00,0.41352082651379368,0.41352082651379368,0
2022-04-28 22:18:00,0.41987380745913538,0.41987380745913538,0
2022-04-28 22:20:00,0.41990066363198764,0.41990066363198764,0
2022-04-28 22:22:00,0.41314658070294125,0.41314658070294125,0
2022-04-28 22:24:00,0.42355821029706592,0.42355821029706592,0
2022-04-28 22:26:00,0.42945629939188362,0.42945629939188362,0
2022-04-28 22:28:00,0.42379926559863385,0.42379926559863385,0
2022-04-28 22:30:00,0.41518514500277304,0.41518514500277304,0
2022-04-28 22:32:00,0.41721510584144028,0.41721510584144028,0
2022-04-28 22:34:00,0.40750617066332312,0.40750617066332312,0
2022-04-28 22:36:00,0.41160898239869903,0.41160898239869903,0
2022-04-28 22:38:00,0.40304529392445815,0.40304529392445815,0
2022-04-28 22:40:00,0.41148576129287506,0.41148576129287506,0
2022-04-28 22:42:00,0.41853147202572333,0.41853147202572333,0
2022-04-28 22:44:00,0.43993455540929094,0.43993455540929094,0
2022-04-28 22:46:00,0.44075486466293928,0.44075486466293928,0
2022-04-28 22:48:00,0.43982671081121721,0.43982671081121721,0
2022-04-28 22:50:00,0.43707466639202813,0.43707466639202813,0
2022-04-28 22:52:00,0.44070987040472792,0.44070987040472792,0
2022-04-28 22:54:00,0.42155806107809085,0.42155806107809085,0
2022-04-28 22:56:00,0.42351768149444408,0.42351768149444408,0
2022-04-28 22:58:00,0.4178022969353441,0.4178022969353441,0
2022-04-28 23:00:00,0.40704376553206217,0.40704376553206217,0
2022-04-28 23:02:00,0.40418266869063718,0.40418266869063718,0
2022-04-28 23:04:00,0.40690937748930833,0.40690937748930833,0
2022-04-28 23:06:00,0.40415173958584105,0.40415173958584105,0
2022-04-28 23:08:00,0.40450139927005202,0.40450139927005202,0
2022-04-28 23:10:00,0.41236517575208426,0.41236517575208426,0
2022-04-28 23:12:00,0.40464879534134524,0.40464879534134524,0
2022-04-28 23:14:00,0.40292169465420624,0.40292169465420624,0
2022-04-28 23:16:00,0.40847088848989399,0.40847088848989399,0
2022-04-28 23:18:00,0.4117361362447951,0.4117361362447951,0
2022-04-28 23:20:00,0.42589547593402921,0.42589547593402921,0
2022-04-28 23:22:00,0.43629645952356627,0.43629645952356627,0
2022-04-28 23:24:00,0.4299526304153431,0.4299526304153431,0
2022-04-28 23:26:00,0.43145273096947712,0.43145273096947712,0
2022-04-28 23:28:00,0.42339130191441204,0.42339130191441204,0
2022-04-28 23:30:00,0.42410258372224252,0.42410258372224252,0
2022-04-28 23:32:00,0.41672677637823052,0.41672677637823052,0
2022-04-28 23:34:00,0.41360793620300573,0.41360793620300573,0
2022-04-28 23:36:00,0.4041227012143821,0.4041227012143821,0
2022-04-28 23:38:00,0.44824710275267221,0.44824710275267221,0
2022-04-28 23:40:00,0.46872903345689537,0.46872903345689537,0
2022-04-28 23:42:00,0.44360005864833146,0.44360005864833146,0
2022-04-28 23:44:00,0.45877928249329059,0.45877928249329059,0
2022-04-28 23:46:00,0.5250134982603144,0.5250134982603144,0
2022-04-28 23:48:00,0.45710907691579478,0.45710907691579478,0
2022-04-28 23:50:00,0.45100478451677051,0.45100478451677051,0
2022-04-28 23:52:00,0.45374856098855559,0.45374856098855559,0
2022-04-28 23:54:00,0.44848554214778447,0.44848554214778447,0
2022-04-28 23:56:00,0.43654163270585905,0.43654163270585905,0
2022-04-28 23:58:00,0.4466635814871498,0.4466635814871498,0
2022-04-29 00:00:00,0.43760041533531263,0.43760041533531263,0
2022-04-29 00:02:00,0.44457790375182088,0.44457790375182088,0
2022-04-29 00:04:00,0.44131535049129217,0.44131535049129217,0
2022-04-29 00:06:00,0.42995758679493001,0.42995758679493001,0
2022-04-29 00:08:00,0.42549173103244975,0.42549173103244975,0
2022-04-29 00:10:00,0.41597840998190905,0.41597840998190905,0
2022-04-29 00:12:00,0.53114733549854509,0.53114733549854509,0
2022-04-29 00:14:00,0.45203824565362227,0.45203824565362227,0
2022-04-29 00:16:00,0.44822706304431426,0.44822706304431426,0
2022-04-29 00:18:00,0.42857431036448951,0.42857431036448951,0
2022-04-29 00:20:00,0.43630642630951111,0.43630642630951111,0
2022-04-29 00:22:00,0.44251066214763568,0.44251066214763568,0
2022-04-29 00:24:00,0.44074767203101117,0.44074767203101117,0
2022-04-29 00:26:00,0.44329634775752624,0.44329634775752624,0
2022-04-29 00:28:00,0.45250257552882833,0.45250257552882833,0
2022-04-29 00:30:00,0.45226384022939703,0.45226384022939703,0
2022-04-29 00:32:00,0.43496965020381795,0.43496965020381795,0
2022-04-29 00:34:00,0.43583390887344919,0.43583390887344919,0
2022-04-29 00:36:00,0.41325945152736054,0.41325945152736054,0
2022-04-29 00:38:00,0.41693071458470615,0.41693071458470615,0
2022-04-29 00:40:00,0.44194726781586735,0.44194726781586735,0
2022-04-29 00:42:00,0.45201738920034112,0.45201738920034112,0
2022-04-29 00:44:00,0.45865216733320552,0.45865216733320552,0
2022-04-29 00:46:00,0.45981652429088593,0.45981652429088593,0
2022-04-29 00:48:00,0.4498565761131802,0.4498565761131802,0
2022-04-29 00:50:00,0.45375083997696047,0.45375083997696047,0
2022-04-29 00:52:00,0.43173003116846431,0.43173003116846431,0
2022-04-29 00:54:00,0.43204209641998076,0.43204209641998076,0
2022-04-29 00:56:00,0.48355168695060557,0.45802199081965178,0.025529696130953794
2022-04-29 00:58:00,0.46463843936552213,0.46463843936552213,0
2022-04-29 01:00:00,0.46960460338516596,0.46960460338516596,0
2022-04-29 01:02:00,0.46864265497393204,0.46864265497393204,0
2022-04-29 01:04:00,0.46836174127145791,0.46836174127145791,0
2022-04-29 01:06:00,0.47126424477792395,0.47126424477792395,0
2022-04-29 01:08:00,0.48009266011910851,0.48009266011910851,0
